Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Toppings Count,Distance (km),Is Peak Hour,Is Weekend,Delivery Efficiency (min/km),Topping Density,Order Month,Payment Category,Estimated Duration (min),Delay (min),Is Delayed,Pizza Complexity,Traffic Impact,Order Hour,Restaurant Avg Time,Order Day
ORD767,Domino's,"Albuquerque, NM",2025-11-19 19:15:00,2025-11-19 19:45:00,30,Large,Sicilian,4,5.5,True,False,5.454545454545454,0.7272727272727273,November,Online,13.2,16.8,False,12,2,19,30.25943396226415,Wednesday
ORD768,Pizza Hut,"Atlanta, GA",2025-11-20 20:30:00,2025-11-20 21:00:00,30,Medium,Veg,2,4.0,True,False,7.5,0.5,November,Online,9.6,20.4,False,4,1,20,29.94845360824742,Thursday
ORD769,Papa John's,"Omaha, NE",2025-11-21 18:45:00,2025-11-21 19:15:00,30,Medium,BBQ Chicken,3,5.0,True,False,6.0,0.6,November,Online,12.0,18.0,False,6,2,18,28.18627450980392,Friday
ORD770,Little Caesars,"Louisville, KY",2025-11-22 19:00:00,2025-11-22 19:30:00,30,XL,Cheese Burst,5,6.0,True,True,5.0,0.8333333333333334,November,Online,14.4,15.6,False,20,3,19,28.84422110552764,Saturday
ORD771,Marco's Pizza,"Milwaukee, WI",2025-11-23 20:15:00,2025-11-23 20:45:00,30,Medium,Margarita,3,4.5,True,True,6.666666666666667,0.6666666666666666,November,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Sunday
ORD772,Domino's,"Albuquerque, NM",2025-11-24 19:30:00,2025-11-24 20:00:00,30,Large,Sicilian,4,5.5,True,False,5.454545454545454,0.7272727272727273,November,Online,13.2,16.8,False,12,2,19,30.25943396226415,Monday
ORD773,Pizza Hut,"Atlanta, GA",2025-11-25 20:45:00,2025-11-25 21:15:00,30,Medium,Veg,2,4.0,True,False,7.5,0.5,November,Online,9.6,20.4,False,4,1,20,29.94845360824742,Tuesday
ORD774,Papa John's,"Omaha, NE",2025-11-26 18:00:00,2025-11-26 18:30:00,30,Medium,BBQ Chicken,3,5.0,True,False,6.0,0.6,November,Online,12.0,18.0,False,6,2,18,28.18627450980392,Wednesday
ORD775,Little Caesars,"Louisville, KY",2025-11-27 19:15:00,2025-11-27 19:45:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,November,Online,14.4,15.6,False,20,3,19,28.84422110552764,Thursday
ORD776,Marco's Pizza,"Milwaukee, WI",2025-11-28 20:30:00,2025-11-28 21:00:00,30,Medium,Margarita,3,4.5,True,False,6.666666666666667,0.6666666666666666,November,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Friday
ORD777,Domino's,"Albuquerque, NM",2025-11-29 19:00:00,2025-11-29 19:30:00,30,Large,Sicilian,4,5.5,True,True,5.454545454545454,0.7272727272727273,November,Online,13.2,16.8,False,12,2,19,30.25943396226415,Saturday
ORD778,Pizza Hut,"Atlanta, GA",2025-11-30 20:15:00,2025-11-30 20:45:00,30,Medium,Veg,2,4.0,True,True,7.5,0.5,November,Online,9.6,20.4,False,4,1,20,29.94845360824742,Sunday
ORD779,Papa John's,"Omaha, NE",2025-12-01 18:30:00,2025-12-01 19:00:00,30,Medium,BBQ Chicken,3,5.0,True,False,6.0,0.6,December,Online,12.0,18.0,False,6,2,18,28.18627450980392,Monday
ORD780,Little Caesars,"Louisville, KY",2025-12-02 19:45:00,2025-12-02 20:15:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,December,Online,14.4,15.6,False,20,3,19,28.84422110552764,Tuesday
ORD781,Marco's Pizza,"Milwaukee, WI",2025-12-03 20:00:00,2025-12-03 20:30:00,30,Medium,Margarita,3,4.5,True,False,6.666666666666667,0.6666666666666666,December,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Wednesday
ORD782,Papa John's,"Omaha, NE",2025-12-04 18:15:00,2025-12-04 18:45:00,30,Medium,BBQ Chicken,3,5.0,True,False,6.0,0.6,December,Online,12.0,18.0,False,6,2,18,28.18627450980392,Thursday
ORD783,Little Caesars,"Louisville, KY",2025-12-05 19:30:00,2025-12-05 20:00:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,December,Online,14.4,15.6,False,20,3,19,28.84422110552764,Friday
ORD784,Marco's Pizza,"Milwaukee, WI",2025-12-06 20:45:00,2025-12-06 21:15:00,30,Medium,Margarita,3,4.5,True,True,6.666666666666667,0.6666666666666666,December,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Saturday
ORD785,Domino's,"Albuquerque, NM",2025-12-07 19:00:00,2025-12-07 19:30:00,30,Large,Sicilian,4,5.5,True,True,5.454545454545454,0.7272727272727273,December,Online,13.2,16.8,False,12,2,19,30.25943396226415,Sunday
ORD786,Pizza Hut,"Atlanta, GA",2025-12-08 20:15:00,2025-12-08 20:45:00,30,Medium,Veg,2,4.0,True,False,7.5,0.5,December,Online,9.6,20.4,False,4,1,20,29.94845360824742,Monday
ORD787,Papa John's,"Omaha, NE",2025-12-09 18:30:00,2025-12-09 19:00:00,30,Medium,BBQ Chicken,3,5.0,True,False,6.0,0.6,December,Online,12.0,18.0,False,6,2,18,28.18627450980392,Tuesday
ORD788,Little Caesars,"Louisville, KY",2025-12-10 19:45:00,2025-12-10 20:15:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,December,Online,14.4,15.6,False,20,3,19,28.84422110552764,Wednesday
ORD789,Marco's Pizza,"Milwaukee, WI",2025-12-11 20:00:00,2025-12-11 20:30:00,30,Medium,Margarita,3,4.5,True,False,6.666666666666667,0.6666666666666666,December,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Thursday
ORD790,Domino's,"Albuquerque, NM",2025-12-12 19:15:00,2025-12-12 19:45:00,30,Large,Sicilian,4,5.5,True,False,5.454545454545454,0.7272727272727273,December,Online,13.2,16.8,False,12,2,19,30.25943396226415,Friday
ORD791,Pizza Hut,"Atlanta, GA",2025-12-13 20:30:00,2025-12-13 21:00:00,30,Medium,Veg,2,4.0,True,True,7.5,0.5,December,Online,9.6,20.4,False,4,1,20,29.94845360824742,Saturday
ORD792,Papa John's,"Omaha, NE",2025-12-14 18:45:00,2025-12-14 19:15:00,30,Medium,BBQ Chicken,3,5.0,True,True,6.0,0.6,December,Online,12.0,18.0,False,6,2,18,28.18627450980392,Sunday
ORD793,Little Caesars,"Louisville, KY",2025-12-15 19:00:00,2025-12-15 19:30:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,December,Online,14.4,15.6,False,20,3,19,28.84422110552764,Monday
ORD794,Marco's Pizza,"Milwaukee, WI",2025-12-16 20:15:00,2025-12-16 20:45:00,30,Medium,Margarita,3,4.5,True,False,6.666666666666667,0.6666666666666666,December,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Tuesday
ORD795,Domino's,"Albuquerque, NM",2025-12-17 19:30:00,2025-12-17 20:00:00,30,Large,Sicilian,4,5.5,True,False,5.454545454545454,0.7272727272727273,December,Online,13.2,16.8,False,12,2,19,30.25943396226415,Wednesday
ORD796,Pizza Hut,"Atlanta, GA",2025-12-18 20:45:00,2025-12-18 21:15:00,30,Medium,Veg,2,4.0,True,False,7.5,0.5,December,Online,9.6,20.4,False,4,1,20,29.94845360824742,Thursday
ORD797,Papa John's,"Omaha, NE",2025-12-19 18:00:00,2025-12-19 18:30:00,30,Medium,BBQ Chicken,3,5.0,True,False,6.0,0.6,December,Online,12.0,18.0,False,6,2,18,28.18627450980392,Friday
ORD798,Little Caesars,"Louisville, KY",2025-12-20 19:15:00,2025-12-20 19:45:00,30,XL,Cheese Burst,5,6.0,True,True,5.0,0.8333333333333334,December,Online,14.4,15.6,False,20,3,19,28.84422110552764,Saturday
ORD799,Marco's Pizza,"Milwaukee, WI",2025-12-21 20:30:00,2025-12-21 21:00:00,30,Medium,Margarita,3,4.5,True,True,6.666666666666667,0.6666666666666666,December,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Sunday
ORD800,Domino's,"Albuquerque, NM",2025-12-22 19:00:00,2025-12-22 19:30:00,30,Large,Sicilian,4,5.5,True,False,5.454545454545454,0.7272727272727273,December,Online,13.2,16.8,False,12,2,19,30.25943396226415,Monday
ORD801,Pizza Hut,"Atlanta, GA",2025-12-23 20:15:00,2025-12-23 20:45:00,30,Medium,Veg,2,4.0,True,False,7.5,0.5,December,Online,9.6,20.4,False,4,1,20,29.94845360824742,Tuesday
ORD802,Papa John's,"Omaha, NE",2025-12-24 18:30:00,2025-12-24 19:00:00,30,Medium,BBQ Chicken,3,5.0,True,False,6.0,0.6,December,Online,12.0,18.0,False,6,2,18,28.18627450980392,Wednesday
ORD803,Little Caesars,"Louisville, KY",2025-12-25 19:45:00,2025-12-25 20:15:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,December,Online,14.4,15.6,False,20,3,19,28.84422110552764,Thursday
ORD804,Marco's Pizza,"Milwaukee, WI",2025-12-26 20:00:00,2025-12-26 20:30:00,30,Medium,Margarita,3,4.5,True,False,6.666666666666667,0.6666666666666666,December,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Friday
ORD805,Domino's,"Albuquerque, NM",2025-12-27 19:15:00,2025-12-27 19:45:00,30,Large,Sicilian,4,5.5,True,True,5.454545454545454,0.7272727272727273,December,Online,13.2,16.8,False,12,2,19,30.25943396226415,Saturday
ORD806,Pizza Hut,"Atlanta, GA",2025-12-28 20:30:00,2025-12-28 21:00:00,30,Medium,Veg,2,4.0,True,True,7.5,0.5,December,Online,9.6,20.4,False,4,1,20,29.94845360824742,Sunday
ORD807,Papa John's,"Omaha, NE",2025-12-29 18:45:00,2025-12-29 19:15:00,30,Medium,BBQ Chicken,3,5.0,True,False,6.0,0.6,December,Online,12.0,18.0,False,6,2,18,28.18627450980392,Monday
ORD808,Little Caesars,"Louisville, KY",2025-12-30 19:00:00,2025-12-30 19:30:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,December,Online,14.4,15.6,False,20,3,19,28.84422110552764,Tuesday
ORD809,Marco's Pizza,"Milwaukee, WI",2025-12-31 20:15:00,2025-12-31 20:45:00,30,Medium,Margarita,3,4.5,True,False,6.666666666666667,0.6666666666666666,December,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Wednesday
ORD810,Papa John's,"Omaha, NE",2025-12-24 18:30:00,2025-12-24 19:00:00,30,Medium,BBQ Chicken,3,5.0,True,False,6.0,0.6,December,Online,12.0,18.0,False,6,2,18,28.18627450980392,Wednesday
ORD811,Little Caesars,"Louisville, KY",2025-12-25 19:45:00,2025-12-25 20:15:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,December,Online,14.4,15.6,False,20,3,19,28.84422110552764,Thursday
ORD812,Marco's Pizza,"Milwaukee, WI",2025-12-26 20:00:00,2025-12-26 20:30:00,30,Medium,Margarita,3,4.5,True,False,6.666666666666667,0.6666666666666666,December,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Friday
ORD813,Domino's,"Albuquerque, NM",2025-12-27 19:15:00,2025-12-27 19:45:00,30,Large,Sicilian,4,5.5,True,True,5.454545454545454,0.7272727272727273,December,Online,13.2,16.8,False,12,2,19,30.25943396226415,Saturday
ORD814,Pizza Hut,"Atlanta, GA",2025-12-28 20:30:00,2025-12-28 21:00:00,30,Medium,Veg,2,4.0,True,True,7.5,0.5,December,Online,9.6,20.4,False,4,1,20,29.94845360824742,Sunday
ORD815,Papa John's,"Omaha, NE",2025-12-29 18:45:00,2025-12-29 19:15:00,30,Medium,BBQ Chicken,3,5.0,True,False,6.0,0.6,December,Online,12.0,18.0,False,6,2,18,28.18627450980392,Monday
ORD816,Little Caesars,"Louisville, KY",2025-12-30 19:00:00,2025-12-30 19:30:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,December,Online,14.4,15.6,False,20,3,19,28.84422110552764,Tuesday
ORD817,Marco's Pizza,"Milwaukee, WI",2025-12-31 20:15:00,2025-12-31 20:45:00,30,Medium,Margarita,3,4.5,True,False,6.666666666666667,0.6666666666666666,December,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Wednesday
ORD818,Domino's,"Albuquerque, NM",2026-01-01 19:30:00,2026-01-01 20:00:00,30,Large,Sicilian,4,5.5,True,False,5.454545454545454,0.7272727272727273,January,Online,13.2,16.8,False,12,2,19,30.25943396226415,Thursday
ORD819,Pizza Hut,"Atlanta, GA",2026-01-02 20:45:00,2026-01-02 21:15:00,30,Medium,Veg,2,4.0,True,False,7.5,0.5,January,Online,9.6,20.4,False,4,1,20,29.94845360824742,Friday
ORD820,Papa John's,"Omaha, NE",2026-01-03 18:00:00,2026-01-03 18:30:00,30,Medium,BBQ Chicken,3,5.0,True,True,6.0,0.6,January,Online,12.0,18.0,False,6,2,18,28.18627450980392,Saturday
ORD821,Little Caesars,"Louisville, KY",2026-01-04 19:15:00,2026-01-04 19:45:00,30,XL,Cheese Burst,5,6.0,True,True,5.0,0.8333333333333334,January,Online,14.4,15.6,False,20,3,19,28.84422110552764,Sunday
ORD822,Marco's Pizza,"Milwaukee, WI",2026-01-05 20:30:00,2026-01-05 21:00:00,30,Medium,Margarita,3,4.5,True,False,6.666666666666667,0.6666666666666666,January,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Monday
ORD823,Domino's,"Albuquerque, NM",2026-01-06 19:00:00,2026-01-06 19:30:00,30,Large,Sicilian,4,5.5,True,False,5.454545454545454,0.7272727272727273,January,Online,13.2,16.8,False,12,2,19,30.25943396226415,Tuesday
ORD824,Pizza Hut,"Atlanta, GA",2026-01-07 20:15:00,2026-01-07 20:45:00,30,Medium,Veg,2,4.0,True,False,7.5,0.5,January,Online,9.6,20.4,False,4,1,20,29.94845360824742,Wednesday
ORD825,Papa John's,"Omaha, NE",2026-01-08 18:30:00,2026-01-08 19:00:00,30,Medium,BBQ Chicken,3,5.0,True,False,6.0,0.6,January,Online,12.0,18.0,False,6,2,18,28.18627450980392,Thursday
ORD826,Little Caesars,"Louisville, KY",2026-01-09 19:45:00,2026-01-09 20:15:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,January,Online,14.4,15.6,False,20,3,19,28.84422110552764,Friday
ORD827,Marco's Pizza,"Milwaukee, WI",2026-01-10 20:00:00,2026-01-10 20:30:00,30,Medium,Margarita,3,4.5,True,True,6.666666666666667,0.6666666666666666,January,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Saturday
ORD828,Domino's,"Albuquerque, NM",2026-01-11 19:15:00,2026-01-11 19:45:00,30,Large,Sicilian,4,5.5,True,True,5.454545454545454,0.7272727272727273,January,Online,13.2,16.8,False,12,2,19,30.25943396226415,Sunday
ORD829,Pizza Hut,"Atlanta, GA",2026-01-12 20:30:00,2026-01-12 21:00:00,30,Medium,Veg,2,4.0,True,False,7.5,0.5,January,Online,9.6,20.4,False,4,1,20,29.94845360824742,Monday
ORD830,Papa John's,"Omaha, NE",2026-01-13 18:45:00,2026-01-13 19:15:00,30,Medium,BBQ Chicken,3,5.0,True,False,6.0,0.6,January,Online,12.0,18.0,False,6,2,18,28.18627450980392,Tuesday
ORD831,Little Caesars,"Louisville, KY",2026-01-14 19:00:00,2026-01-14 19:30:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,January,Online,14.4,15.6,False,20,3,19,28.84422110552764,Wednesday
ORD832,Marco's Pizza,"Milwaukee, WI",2026-01-15 20:15:00,2026-01-15 20:45:00,30,Medium,Margarita,3,4.5,True,False,6.666666666666667,0.6666666666666666,January,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Thursday
ORD833,Domino's,"Albuquerque, NM",2026-01-16 19:30:00,2026-01-16 20:00:00,30,Large,Sicilian,4,5.5,True,False,5.454545454545454,0.7272727272727273,January,Online,13.2,16.8,False,12,2,19,30.25943396226415,Friday
ORD834,Pizza Hut,"Atlanta, GA",2026-01-17 20:45:00,2026-01-17 21:15:00,30,Medium,Veg,2,4.0,True,True,7.5,0.5,January,Online,9.6,20.4,False,4,1,20,29.94845360824742,Saturday
ORD835,Papa John's,"Omaha, NE",2026-01-18 18:00:00,2026-01-18 18:30:00,30,Medium,BBQ Chicken,3,5.0,True,True,6.0,0.6,January,Online,12.0,18.0,False,6,2,18,28.18627450980392,Sunday
ORD836,Little Caesars,"Louisville, KY",2026-01-19 19:15:00,2026-01-19 19:45:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,January,Online,14.4,15.6,False,20,3,19,28.84422110552764,Monday
ORD837,Marco's Pizza,"Milwaukee, WI",2026-01-20 20:30:00,2026-01-20 21:00:00,30,Medium,Margarita,3,4.5,True,False,6.666666666666667,0.6666666666666666,January,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Tuesday
ORD838,Papa John's,"Omaha, NE",2026-01-21 18:00:00,2026-01-21 18:30:00,30,Medium,BBQ Chicken,3,5.0,True,False,6.0,0.6,January,Online,12.0,18.0,False,6,2,18,28.18627450980392,Wednesday
ORD839,Little Caesars,"Louisville, KY",2026-01-22 19:15:00,2026-01-22 19:45:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,January,Online,14.4,15.6,False,20,3,19,28.84422110552764,Thursday
ORD840,Marco's Pizza,"Milwaukee, WI",2026-01-23 20:30:00,2026-01-23 21:00:00,30,Medium,Margarita,3,4.5,True,False,6.666666666666667,0.6666666666666666,January,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Friday
ORD841,Domino's,"Albuquerque, NM",2026-01-24 19:00:00,2026-01-24 19:30:00,30,Large,Sicilian,4,5.5,True,True,5.454545454545454,0.7272727272727273,January,Online,13.2,16.8,False,12,2,19,30.25943396226415,Saturday
ORD842,Pizza Hut,"Atlanta, GA",2026-01-25 20:15:00,2026-01-25 20:45:00,30,Medium,Veg,2,4.0,True,True,7.5,0.5,January,Online,9.6,20.4,False,4,1,20,29.94845360824742,Sunday
ORD843,Papa John's,"Omaha, NE",2026-01-26 18:30:00,2026-01-26 19:00:00,30,Medium,BBQ Chicken,3,5.0,True,False,6.0,0.6,January,Online,12.0,18.0,False,6,2,18,28.18627450980392,Monday
ORD844,Little Caesars,"Louisville, KY",2026-01-27 19:45:00,2026-01-27 20:15:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,January,Online,14.4,15.6,False,20,3,19,28.84422110552764,Tuesday
ORD845,Marco's Pizza,"Milwaukee, WI",2026-01-28 20:00:00,2026-01-28 20:30:00,30,Medium,Margarita,3,4.5,True,False,6.666666666666667,0.6666666666666666,January,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Wednesday
ORD846,Domino's,"Albuquerque, NM",2026-01-29 19:15:00,2026-01-29 19:45:00,30,Large,Sicilian,4,5.5,True,False,5.454545454545454,0.7272727272727273,January,Online,13.2,16.8,False,12,2,19,30.25943396226415,Thursday
ORD847,Pizza Hut,"Atlanta, GA",2026-01-30 20:30:00,2026-01-30 21:00:00,30,Medium,Veg,2,4.0,True,False,7.5,0.5,January,Online,9.6,20.4,False,4,1,20,29.94845360824742,Friday
ORD848,Papa John's,"Omaha, NE",2026-01-31 18:45:00,2026-01-31 19:15:00,30,Medium,BBQ Chicken,3,5.0,True,True,6.0,0.6,January,Online,12.0,18.0,False,6,2,18,28.18627450980392,Saturday
ORD849,Little Caesars,"Louisville, KY",2026-02-01 19:00:00,2026-02-01 19:30:00,30,XL,Cheese Burst,5,6.0,True,True,5.0,0.8333333333333334,February,Online,14.4,15.6,False,20,3,19,28.84422110552764,Sunday
ORD850,Marco's Pizza,"Milwaukee, WI",2026-02-02 20:15:00,2026-02-02 20:45:00,30,Medium,Margarita,3,4.5,True,False,6.666666666666667,0.6666666666666666,February,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Monday
ORD851,Domino's,"Albuquerque, NM",2026-02-03 19:30:00,2026-02-03 20:00:00,30,Large,Sicilian,4,5.5,True,False,5.454545454545454,0.7272727272727273,February,Online,13.2,16.8,False,12,2,19,30.25943396226415,Tuesday
ORD852,Pizza Hut,"Atlanta, GA",2026-02-04 20:45:00,2026-02-04 21:15:00,30,Medium,Veg,2,4.0,True,False,7.5,0.5,February,Online,9.6,20.4,False,4,1,20,29.94845360824742,Wednesday
ORD853,Papa John's,"Omaha, NE",2026-02-05 18:00:00,2026-02-05 18:30:00,30,Medium,BBQ Chicken,3,5.0,True,False,6.0,0.6,February,Online,12.0,18.0,False,6,2,18,28.18627450980392,Thursday
ORD854,Little Caesars,"Louisville, KY",2026-02-06 19:15:00,2026-02-06 19:45:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,February,Online,14.4,15.6,False,20,3,19,28.84422110552764,Friday
ORD855,Marco's Pizza,"Milwaukee, WI",2026-02-07 20:30:00,2026-02-07 21:00:00,30,Medium,Margarita,3,4.5,True,True,6.666666666666667,0.6666666666666666,February,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Saturday
ORD856,Domino's,"Albuquerque, NM",2026-02-08 19:00:00,2026-02-08 19:30:00,30,Large,Sicilian,4,5.5,True,True,5.454545454545454,0.7272727272727273,February,Online,13.2,16.8,False,12,2,19,30.25943396226415,Sunday
ORD857,Pizza Hut,"Atlanta, GA",2026-02-09 20:15:00,2026-02-09 20:45:00,30,Medium,Veg,2,4.0,True,False,7.5,0.5,February,Online,9.6,20.4,False,4,1,20,29.94845360824742,Monday
ORD858,Papa John's,"Omaha, NE",2026-02-10 18:30:00,2026-02-10 19:00:00,30,Medium,BBQ Chicken,3,5.0,True,False,6.0,0.6,February,Online,12.0,18.0,False,6,2,18,28.18627450980392,Tuesday
ORD859,Little Caesars,"Louisville, KY",2026-02-11 19:45:00,2026-02-11 20:15:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,February,Online,14.4,15.6,False,20,3,19,28.84422110552764,Wednesday
ORD860,Marco's Pizza,"Milwaukee, WI",2026-02-12 20:00:00,2026-02-12 20:30:00,30,Medium,Margarita,3,4.5,True,False,6.666666666666667,0.6666666666666666,February,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Thursday
ORD861,Domino's,"Albuquerque, NM",2026-02-13 19:15:00,2026-02-13 19:45:00,30,Large,Sicilian,4,5.5,True,False,5.454545454545454,0.7272727272727273,February,Online,13.2,16.8,False,12,2,19,30.25943396226415,Friday
ORD862,Pizza Hut,"Atlanta, GA",2026-02-14 20:30:00,2026-02-14 21:00:00,30,Medium,Veg,2,4.0,True,True,7.5,0.5,February,Online,9.6,20.4,False,4,1,20,29.94845360824742,Saturday
ORD863,Papa John's,"Omaha, NE",2026-02-15 18:45:00,2026-02-15 19:15:00,30,Medium,BBQ Chicken,3,5.0,True,True,6.0,0.6,February,Online,12.0,18.0,False,6,2,18,28.18627450980392,Sunday
ORD864,Little Caesars,"Louisville, KY",2026-02-16 19:00:00,2026-02-16 19:30:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,February,Online,14.4,15.6,False,20,3,19,28.84422110552764,Monday
ORD865,Marco's Pizza,"Milwaukee, WI",2026-02-17 20:15:00,2026-02-17 20:45:00,30,Medium,Margarita,3,4.5,True,False,6.666666666666667,0.6666666666666666,February,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Tuesday
ORD866,Papa John's,"Omaha, NE",2026-02-18 18:30:00,2026-02-18 19:00:00,30,Medium,BBQ Chicken,3,5.0,True,False,6.0,0.6,February,Online,12.0,18.0,False,6,2,18,28.18627450980392,Wednesday
ORD867,Little Caesars,"Louisville, KY",2026-02-19 19:45:00,2026-02-19 20:15:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,February,Online,14.4,15.6,False,20,3,19,28.84422110552764,Thursday
ORD868,Marco's Pizza,"Milwaukee, WI",2026-02-20 20:00:00,2026-02-20 20:30:00,30,Medium,Margarita,3,4.5,True,False,6.666666666666667,0.6666666666666666,February,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Friday
ORD869,Domino's,"Albuquerque, NM",2026-02-21 19:15:00,2026-02-21 19:45:00,30,Large,Sicilian,4,5.5,True,True,5.454545454545454,0.7272727272727273,February,Online,13.2,16.8,False,12,2,19,30.25943396226415,Saturday
ORD870,Pizza Hut,"Atlanta, GA",2026-02-22 20:30:00,2026-02-22 21:00:00,30,Medium,Veg,2,4.0,True,True,7.5,0.5,February,Online,9.6,20.4,False,4,1,20,29.94845360824742,Sunday
ORD871,Papa John's,"Omaha, NE",2026-02-23 18:00:00,2026-02-23 18:30:00,30,Medium,BBQ Chicken,3,5.0,True,False,6.0,0.6,February,Online,12.0,18.0,False,6,2,18,28.18627450980392,Monday
ORD872,Little Caesars,"Louisville, KY",2026-02-24 19:15:00,2026-02-24 19:45:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,February,Online,14.4,15.6,False,20,3,19,28.84422110552764,Tuesday
ORD873,Marco's Pizza,"Milwaukee, WI",2026-02-25 20:30:00,2026-02-25 21:00:00,30,Medium,Margarita,3,4.5,True,False,6.666666666666667,0.6666666666666666,February,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Wednesday
ORD874,Domino's,"Albuquerque, NM",2026-02-26 19:00:00,2026-02-26 19:30:00,30,Large,Sicilian,4,5.5,True,False,5.454545454545454,0.7272727272727273,February,Online,13.2,16.8,False,12,2,19,30.25943396226415,Thursday
ORD875,Pizza Hut,"Atlanta, GA",2026-02-27 20:15:00,2026-02-27 20:45:00,30,Medium,Veg,2,4.0,True,False,7.5,0.5,February,Online,9.6,20.4,False,4,1,20,29.94845360824742,Friday
ORD876,Papa John's,"Omaha, NE",2026-02-28 18:30:00,2026-02-28 19:00:00,30,Medium,BBQ Chicken,3,5.0,True,True,6.0,0.6,February,Online,12.0,18.0,False,6,2,18,28.18627450980392,Saturday
ORD877,Little Caesars,"Louisville, KY",2026-03-01 19:45:00,2026-03-01 20:15:00,30,XL,Cheese Burst,5,6.0,True,True,5.0,0.8333333333333334,March,Online,14.4,15.6,False,20,3,19,28.84422110552764,Sunday
ORD878,Marco's Pizza,"Milwaukee, WI",2026-03-02 20:00:00,2026-03-02 20:30:00,30,Medium,Margarita,3,4.5,True,False,6.666666666666667,0.6666666666666666,March,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Monday
ORD879,Domino's,"Albuquerque, NM",2026-03-03 19:15:00,2026-03-03 19:45:00,30,Large,Sicilian,4,5.5,True,False,5.454545454545454,0.7272727272727273,March,Online,13.2,16.8,False,12,2,19,30.25943396226415,Tuesday
ORD880,Pizza Hut,"Atlanta, GA",2026-03-04 20:30:00,2026-03-04 21:00:00,30,Medium,Veg,2,4.0,True,False,7.5,0.5,March,Online,9.6,20.4,False,4,1,20,29.94845360824742,Wednesday
ORD881,Papa John's,"Omaha, NE",2026-03-05 18:00:00,2026-03-05 18:30:00,30,Medium,BBQ Chicken,3,5.0,True,False,6.0,0.6,March,Online,12.0,18.0,False,6,2,18,28.18627450980392,Thursday
ORD882,Little Caesars,"Louisville, KY",2026-03-06 19:15:00,2026-03-06 19:45:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,March,Online,14.4,15.6,False,20,3,19,28.84422110552764,Friday
ORD883,Marco's Pizza,"Milwaukee, WI",2026-03-07 20:30:00,2026-03-07 21:00:00,30,Medium,Margarita,3,4.5,True,True,6.666666666666667,0.6666666666666666,March,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Saturday
ORD884,Domino's,"Albuquerque, NM",2026-03-08 19:00:00,2026-03-08 19:30:00,30,Large,Sicilian,4,5.5,True,True,5.454545454545454,0.7272727272727273,March,Online,13.2,16.8,False,12,2,19,30.25943396226415,Sunday
